timestamp_ns,mode,fsm,rl_type,obs_00_base_ang_vel_x_scaled,obs_01_base_ang_vel_y_scaled,obs_02_base_ang_vel_z_scaled,obs_03_projected_gravity_x,obs_04_projected_gravity_y,obs_05_projected_gravity_z,obs_06_abad_l_position_offset_scaled,obs_07_hip_l_position_offset_scaled,obs_08_knee_l_position_offset_scaled,obs_09_abad_r_position_offset_scaled,obs_10_hip_r_position_offset_scaled,obs_11_knee_r_position_offset_scaled,obs_12_abad_l_velocity_scaled,obs_13_hip_l_velocity_scaled,obs_14_knee_l_velocity_scaled,obs_15_wheel_l_velocity_scaled,obs_16_abad_r_velocity_scaled,obs_17_hip_r_velocity_scaled,obs_18_knee_r_velocity_scaled,obs_19_wheel_r_velocity_scaled,obs_20_last_action_abad_l,obs_21_last_action_hip_l,obs_22_last_action_knee_l,obs_23_last_action_wheel_l,obs_24_last_action_abad_r,obs_25_last_action_hip_r,obs_26_last_action_knee_r,obs_27_last_action_wheel_r
1788509113742819431,sim,WALK,isaacgym,0.002655196,0.020309785,0.001665878,0.050315134,0.004920915,-0.998721268,0.075740233,0.062270542,-0.054728339,-0.124417625,-0.050020863,0.086233864,-0.000310679,0.004946779,-0.000171102,-0.042653015,-0.000223109,-0.002252108,-0.000263307,-0.029406372,-0.585098147,0.632762849,-2.322991133,-1.724413276,0.534044981,-0.525292397,2.072295666,-1.407199621
1788509113762845103,sim,WALK,isaacgym,0.002060072,0.020916257,0.001689844,0.051808576,0.004744779,-0.998645762,0.075658999,0.063996826,-0.054702411,-0.124475315,-0.050895234,0.086047659,-0.000141263,0.004650016,0.000295781,-0.040650859,-0.000095807,-0.002595299,-0.000742957,-0.030087838,-0.585623980,0.639502168,-2.325356722,-1.439707756,0.533572018,-0.532335997,2.078513145,-1.282073498
1788509113782844931,sim,WALK,isaacgym,0.001252230,0.020637712,0.001578527,0.053312342,0.004619203,-0.998567202,0.075647026,0.065587570,-0.054507742,-0.124478981,-0.051872750,0.085696826,0.000073672,0.004200935,0.000767585,-0.037052014,0.000076611,-0.002831090,-0.001179863,-0.029557732,-0.583663583,0.645125389,-2.327913284,-1.102025390,0.531412959,-0.539722741,2.084708929,-1.106097579
1788509113802979986,sim,WALK,isaacgym,0.000204565,0.019346323,0.001380179,0.054837785,0.004558600,-0.998484870,0.075726755,0.067063426,-0.054117451,-0.124406971,-0.052977030,0.085165153,0.000338457,0.003581763,0.001263599,-0.031640324,0.000297176,-0.002975647,-0.001592972,-0.027708441,-0.579559207,0.649616063,-2.330311775,-0.718555331,0.527274966,-0.547256529,2.090921402,-0.884135306
1788509113822850133,sim,WALK,isaacgym,-0.000869448,0.016943067,0.001224741,0.056223149,0.004579734,-0.998407724,0.075907037,0.068273147,-0.053542922,-0.124250919,-0.054119458,0.084484587,0.000600517,0.002838933,0.001736306,-0.024670571,0.000516522,-0.003060767,-0.001965071,-0.024572758,-0.572923660,0.653566062,-2.332747936,-0.295239091,0.520697236,-0.555917323,2.098338127,-0.620585501
1788509113842908259,sim,WALK,isaacgym,-0.001909059,0.013994068,0.001099267,0.057337110,0.004676422,-0.998343922,0.076169394,0.069152673,-0.052841673,-0.124025725,-0.055220475,0.083722482,0.000844705,0.002047004,0.002135918,-0.017174491,0.000723842,-0.003043045,-0.002248195,-0.020689791,-0.564268172,0.655527651,-2.333575964,0.151499435,0.512038589,-0.563296735,2.106073141,-0.329702407
1788509113862980504,sim,WALK,isaacgym,-0.002897160,0.010501828,0.001053704,0.058214365,0.004846237,-0.998292343,0.076514900,0.069715624,-0.052004466,-0.123730153,-0.056292673,0.082867393,0.001062265,0.001076886,0.002496768,-0.008558669,0.000907072,-0.002888003,-0.002487087,-0.015812162,-0.555022001,0.655661881,-2.329457998,0.598873019,0.502142310,-0.568351209,2.112285614,-0.029836779
1788509113882852955,sim,WALK,isaacgym,-0.003681744,0.006832108,0.001086729,0.058832264,0.005079711,-0.998254958,0.076926351,0.069903423,-0.051045547,-0.123380587,-0.057283138,0.081930945,0.001212013,0.000002282,0.002816123,0.000507237,0.001024037,-0.002600623,-0.002703992,-0.010240684,-0.544853985,0.654632688,-2.321530342,1.019971728,0.490723640,-0.572305322,2.117607594,0.260718465
1788509113902910843,sim,WALK,isaacgym,-0.004398982,0.003101082,0.001183918,0.059183891,0.005365680,-0.998232677,0.077385969,0.069712018,-0.049978325,-0.122994378,-0.058151786,0.080924461,0.001335154,-0.001050878,0.003101886,0.009421195,0.001115874,-0.002228121,-0.002877767,-0.004340925,-0.533862770,0.652846217,-2.312425137,1.389553785,0.477942407,-0.575071752,2.122934580,0.527977526
1788509113922976394,sim,WALK,isaacgym,-0.005060520,-0.000835771,0.001285369,0.059259507,0.005701417,-0.998226329,0.077883229,0.069150825,-0.048815856,-0.122581512,-0.058903177,0.079863021,0.001419242,-0.002025924,0.003337151,0.018064636,0.001170796,-0.001951939,-0.003002766,0.001197867,-0.522494078,0.651002049,-2.304882288,1.690498710,0.463954061,-0.576530695,2.129501343,0.764030159
1788509113942923961,sim,WALK,isaacgym,-0.005511045,-0.005269112,0.001239032,0.059020072,0.006099721,-0.998238160,0.078426950,0.068219190,-0.047516236,-0.122137070,-0.059595634,0.078710446,0.001425628,-0.002831058,0.003469782,0.026208699,0.001153261,-0.001676960,-0.003040089,0.006922357,-0.510814130,0.648613691,-2.301289320,1.912202120,0.449324369,-0.577332258,2.136971235,0.966349244
1788509113962915773,sim,WALK,isaacgym,-0.005539394,-0.009319298,0.001071137,0.058483621,0.006494904,-0.998267240,0.078923799,0.067087372,-0.046274552,-0.121740624,-0.060142596,0.077633212,0.001320685,-0.003442264,0.003385146,0.032568753,0.001037153,-0.001326221,-0.002912664,0.012060838,-0.498580337,0.644948006,-2.304173708,2.041923046,0.434809268,-0.576606095,2.145174980,1.124792695
1788509113982923777,sim,WALK,isaacgym,-0.005176673,-0.012861746,0.000800657,0.057672823,0.006877974,-0.998311845,0.079363026,0.065756162,-0.045110533,-0.121402808,-0.060539131,0.076640317,0.001114445,-0.003950143,0.003046630,0.037345067,0.000836399,-0.000839190,-0.002576624,0.016670412,-0.486934900,0.640633166,-2.310857296,2.084486961,0.422137350,-0.574263453,2.152318954,1.237999201
1788509114002866000,sim,WALK,isaacgym,-0.004469982,-0.015626775,0.000436688,0.056634105,0.007223688,-0.998368868,0.079711989,0.064254870,-0.044116387,-0.121149771,-0.060730596,0.075808892,0.000823943,-0.004399695,0.002453639,0.040465549,0.000570024,-0.000186441,-0.002027244,0.020597233,-0.476336181,0.635773540,-2.321464062,2.043310404,0.411988050,-0.570023179,2.155771732,1.303146958
1788509114022983513,sim,WALK,isaacgym,-0.003445193,-0.017212281,-0.000105610,0.055439065,0.007507621,-0.998433846,0.079942152,0.062592258,-0.043382058,-0.121003523,-0.060640578,0.075214753,0.000466552,-0.004851105,0.001623579,0.041882080,0.000254328,0.000710678,-0.001273558,0.023787022,-0.467141330,0.630308688,-2.333685637,1.923549891,0.405282348,-0.564099014,2.154697895,1.317568421
1788509114042887416,sim,WALK,isaacgym,-0.002121240,-0.017964713,-0.000742110,0.054093681,0.007721050,-0.998506014,0.080037966,0.060675521,-0.042968879,-0.120976463,-0.060173963,0.074914048,0.000048712,-0.005229934,0.000570694,0.041666147,-0.000101809,0.001715477,-0.000336498,0.026125672,-0.459938645,0.623685837,-2.345240116,1.732102990,0.402442575,-0.557061791,2.148594379,1.281443000
1788509114063665179,sim,WALK,isaacgym,-0.000680106,-0.018386289,-0.001155071,0.052774794,0.007824710,-0.998575783,0.079977408,0.058762913,-0.042960594,-0.121077955,-0.059413006,0.074964116,-0.000367711,-0.005393676,-0.000483636,0.040081948,-0.000447493,0.002498029,0.000570057,0.027267581,-0.455366373,0.615103900,-2.354010105,1.468484402,0.403871566,-0.547540605,2.136157036,1.191042185
1788509114082910994,sim,WALK,isaacgym,0.000682342,-0.018580329,-0.001384767,0.051435465,0.007825826,-0.998645658,0.079773150,0.056834449,-0.043322096,-0.121296830,-0.058408638,0.075330327,-0.000733722,-0.005282174,-0.001461257,0.037243474,-0.000739125,0.003062091,0.001413060,0.027455953,-0.453478932,0.607577622,-2.360237598,1.143267274,0.409338951,-0.536884308,2.119916201,1.053538322
1788509114102922360,sim,WALK,isaacgym,0.001739651,-0.017511563,-0.001584969,0.050126375,0.007740364,-0.998712888,0.079457365,0.054993426,-0.044012377,-0.121600814,-0.057204326,0.075986931,-0.000987674,-0.004936545,-0.002300886,0.032448521,-0.000921647,0.003616472,0.002175014,0.026510140,-0.454569340,0.600621581,-2.364414930,0.758677185,0.418213099,-0.524589956,2.101161003,0.868198812
1788509114122927726,sim,WALK,isaacgym,0.002465945,-0.015599381,-0.001765069,0.048929519,0.007592811,-0.998773373,0.079072714,0.053329279,-0.044963965,-0.121949621,-0.055826773,0.076889107,-0.001129530,-0.004286497,-0.002917908,0.026144549,-0.001001159,0.004003294,0.002775940,0.024476710,-0.459361553,0.595710516,-2.366724491,0.323786318,0.429638743,-0.512816191,2.082115173,0.637768507
1788509114142896198,sim,WALK,isaacgym,0.002949994,-0.013045571,-0.001907746,0.047896903,0.007403469,-0.998824847,0.078655452,0.051958774,-0.046093473,-0.122310877,-0.054351186,0.077972660,-0.001180110,-0.003310364,-0.003302437,0.018427822,-0.001001277,0.004148398,0.003189125,0.021292590,-0.467252076,0.592891574,-2.367739916,-0.141922757,0.442497998,-0.503347635,2.065411806,0.371152282
1788509114162859685,sim,WALK,isaacgym,0.003301752,-0.010227764,-0.001943332,0.047108078,0.007196975,-0.998863871,0.078253366,0.051032965,-0.047252009,-0.122645415,-0.052954768,0.079099486,-0.001183611,-0.002116200,-0.003472548,0.010083492,-0.000967915,0.004009264,0.003397682,0.017242573,-0.477695763,0.591676414,-2.366949081,-0.609730244,0.455980033,-0.497048467,2.052432537,0.082409024
1788509114182913963,sim,WALK,isaacgym,0.003608306,-0.007334227,-0.001904856,0.046516391,0.006967228,-0.998893229,0.077854559,0.050562625,-0.048436890,-0.122965783,-0.051662256,0.080265591,-0.001157940,-0.000669563,-0.003469393,0.001041885,-0.000914612,0.003543390,0.003433003,0.012206794,-0.489492238,0.591623187,-2.365222454,-1.052923679,0.469351649,-0.494163632,2.044229031,-0.214538142
1788509114202874654,sim,WALK,isaacgym,0.003650481,-0.004407363,-0.001894737,0.046098620,0.006710602,-0.998914353,0.077454589,0.050640603,-0.049656639,-0.123274438,-0.050526952,0.081484506,-0.001058711,0.001059409,-0.003289577,-0.008767583,-0.000796649,0.002754849,0.003324940,0.006118473,-0.502442896,0.591688335,-2.360670805,-1.448031783,0.482130468,-0.493399560,2.040206909,-0.508860111
1788509114222973963,sim,WALK,isaacgym,0.003391368,-0.000772413,-0.001828617,0.045900916,0.006450597,-0.998925170,0.077087857,0.051374694,-0.050847778,-0.123539954,-0.049641450,0.082708488,-0.000888727,0.002660784,-0.002988363,-0.018489638,-0.000619238,0.001974849,0.003110160,-0.000357936,-0.516892850,0.592181742,-2.353358746,-1.767493844,0.493822634,-0.494137675,2.038850784,-0.781519115
1788509114242952661,sim,WALK,isaacgym,0.003374363,0.003937481,-0.001394034,0.046027272,0.006200745,-0.998920938,0.076773062,0.052593236,-0.051924357,-0.123753004,-0.049013783,0.083829234,-0.000785852,0.003655501,-0.002683400,-0.026736525,-0.000520519,0.001351746,0.002780658,-0.006746618,-0.532106280,0.594528079,-2.344871998,-1.992996931,0.504335046,-0.496458203,2.039260864,-1.016180873
1788509114262888608,sim,WALK,isaacgym,0.003426250,0.008508004,-0.000806284,0.046491698,0.005959471,-0.998900899,0.076490797,0.054104616,-0.052874694,-0.123937689,-0.048605283,0.084799657,-0.000707853,0.004290932,-0.002311044,-0.033341652,-0.000459660,0.000751166,0.002317324,-0.012629741,-0.546161115,0.599896550,-2.337335825,-2.117802620,0.513668895,-0.500335813,2.040802717,-1.200573802
1788509114282885028,sim,WALK,isaacgym,0.003443118,0.012515991,-0.000089199,0.047309364,0.005699493,-0.998864025,0.076250605,0.055728917,-0.053627858,-0.124093600,-0.048458968,0.085532198,-0.000631964,0.004744408,-0.001873174,-0.037982753,-0.000410993,0.000028910,0.001756247,-0.017714894,-0.558039963,0.606741667,-2.331882000,-2.144354582,0.521305621,-0.504952669,2.043603659,-1.327009916
1788509114302896020,sim,WALK,isaacgym,0.003273975,0.014808381,0.000548351,0.048253669,0.005469504,-0.998820138,0.076054230,0.057413419,-0.054176757,-0.124220736,-0.048593258,0.086021910,-0.000524072,0.005174481,-0.001366796,-0.040865526,-0.000336190,-0.000830510,0.001147047,-0.021798582,-0.567570269,0.615445971,-2.327711105,-2.080176592,0.526761413,-0.510756314,2.050258875,-1.390830636
1788509114322910004,sim,WALK,isaacgym,0.003023452,0.017092163,0.001147046,0.049470516,0.005226866,-0.998761908,0.075877406,0.059415822,-0.054587433,-0.124334775,-0.049060588,0.086324761,-0.000408800,0.005297290,-0.000825724,-0.042394689,-0.000264205,-0.001552063,0.000491029,-0.025235954,-0.575190365,0.621971548,-2.324907780,-1.945776582,0.530056298,-0.514643013,2.057433605,-1.401134253
1788509114342831836,sim,WALK,isaacgym,0.002613816,0.018872973,0.001440192,0.050778838,0.005018019,-0.998697316,0.075755395,0.061294933,-0.054790030,-0.124413125,-0.049705987,0.086392353,-0.000266726,0.005166295,-0.000314880,-0.042216307,-0.000166270,-0.002035042,-0.000084240,-0.027345985,-0.580203652,0.630301476,-2.323422432,-1.737451434,0.531798005,-0.521241784,2.066118717,-1.350883365
1788509114362877896,sim,WALK,isaacgym,0.002022892,0.019757448,0.001509720,0.052179442,0.004845757,-0.998625968,0.075691216,0.063105543,-0.054806182,-0.124449819,-0.050510024,0.086259255,-0.000094319,0.004899765,0.000201097,-0.040487394,-0.000039516,-0.002422060,-0.000622293,-0.028309199,-0.582507670,0.637277305,-2.324005604,-1.467125654,0.531476021,-0.528448939,2.074557304,-1.244799495
1788509114382880698,sim,WALK,isaacgym,0.001301868,0.019891487,0.001425657,0.053616262,0.004720277,-0.998550457,0.075692661,0.064792385,-0.054639945,-0.124437317,-0.051426237,0.085942814,0.000100898,0.004478320,0.000701067,-0.037339428,0.000110098,-0.002670879,-0.001105409,-0.028105253,-0.581943154,0.643262565,-2.325573921,-1.141880631,0.529413819,-0.536436677,2.083034039,-1.087322712
1788509114402926240,sim,WALK,isaacgym,0.000387530,0.018828671,0.001270393,0.055017583,0.004654860,-0.998474535,0.075771570,0.066305359,-0.054293463,-0.124363527,-0.052431186,0.085461149,0.000330258,0.003943019,0.001198200,-0.032468057,0.000295226,-0.002906832,-0.001541728,-0.026757106,-0.578890800,0.648442805,-2.327942371,-0.767374814,0.525461555,-0.544631362,2.091164589,-0.881401658
1788509114422897231,sim,WALK,isaacgym,-0.000595372,0.016839871,0.001095393,0.056304846,0.004658906,-0.998402754,0.075934760,0.067600017,-0.053774128,-0.124220856,-0.053502386,0.084833810,0.000565695,0.003256724,0.001660256,-0.026167724,0.000489042,-0.003033115,-0.001917345,-0.024211608,-0.573451757,0.652164876,-2.330116510,-0.351264209,0.519604027,-0.552667558,2.098888874,-0.632433295
1788509114442913878,sim,WALK,isaacgym,-0.001580529,0.014094323,0.000972495,0.057418790,0.004734308,-0.998338955,0.076181114,0.068617498,-0.053096304,-0.124009423,-0.054597591,0.084081957,0.000791951,0.002403650,0.002082480,-0.018553877,0.000676533,-0.003039239,-0.002238605,-0.020536552,-0.566068888,0.654063523,-2.330473661,0.092842154,0.512149274,-0.559953749,2.105737209,-0.352757692
1788509114462944689,sim,WALK,isaacgym,-0.002603140,0.010475758,0.000917161,0.058350483,0.004890135,-0.998284182,0.076526113,0.069332768,-0.052222202,-0.123715863,-0.055736561,0.083171675,0.001013688,0.001383686,0.002497979,-0.009445384,0.000860029,-0.002947626,-0.002533879,-0.015646464,-0.557098866,0.654608846,-2.327479839,0.540492415,0.503171027,-0.566158652,2.111784935,-0.059127934
1788509114482925182,sim,WALK,isaacgym,-0.003503292,0.006526152,0.000955310,0.058991802,0.005119381,-0.998245340,0.076947197,0.069651072,-0.051201293,-0.123360083,-0.056822096,0.082160363,0.001190147,0.000334342,0.002852835,-0.000109768,0.001001276,-0.002757532,-0.002769677,-0.010143024,-0.546372533,0.654131532,-2.321959019,0.963912070,0.491816819,-0.571844339,2.118635178,0.228347346
1788509114502897775,sim,WALK,isaacgym,-0.004221182,0.002773223,0.001100549,0.059319787,0.005393411,-0.998224461,0.077397987,0.069580798,-0.050124476,-0.122982807,-0.057765563,0.081133018,0.001307890,-0.000712392,0.003111333,0.008721463,0.001089097,-0.002466778,-0.002920029,-0.004609624,-0.534949481,0.652674139,-2.314537287,1.337886333,0.478601933,-0.575424373,2.125948429,0.495210230
1788509114522878189,sim,WALK,isaacgym,-0.004876100,-0.000997374,0.001262201,0.059376745,0.005716040,-0.998219279,0.077884115,0.069128950,-0.048967669,-0.122580364,-0.058594291,0.080065498,0.001387095,-0.001757708,0.003298448,0.017357071,0.001142063,-0.002144467,-0.002995018,0.000860274,-0.523678303,0.650609076,-2.306444407,1.646977425,0.464613199,-0.576810002,2.132730722,0.734512985
1788509114542852475,sim,WALK,isaacgym,-0.005327053,-0.004921335,0.001283741,0.059157736,0.006079743,-0.998230133,0.078387327,0.068329980,-0.047759066,-0.122169189,-0.059308593,0.078984747,0.001394952,-0.002623941,0.003394712,0.025168341,0.001129716,-0.001818025,-0.002996048,0.006249216,-0.512216866,0.648351133,-2.301731586,1.879315615,0.450212657,-0.577299595,2.139028549,0.941779673
1788509114562964566,sim,WALK,isaacgym,-0.005413034,-0.008915638,0.001155566,0.058651247,0.006463274,-0.998257611,0.078875065,0.067261298,-0.046541462,-0.121779196,-0.059901779,0.077922056,0.001302325,-0.003275783,0.003339299,0.031740916,0.001025928,-0.001461846,-0.002888230,0.011451197,-0.500383615,0.645474613,-2.302529812,2.029255867,0.436296225,-0.576802671,2.145085812,1.112081289
1788509114582850001,sim,WALK,isaacgym,-0.005141864,-0.012507441,0.000922623,0.057911719,0.006819546,-0.998298416,0.079288810,0.066073422,-0.045441101,-0.121459156,-0.060342197,0.076977799,0.001124344,-0.003717038,0.003100562,0.036544761,0.000850182,-0.001083323,-0.002644765,0.015911171,-0.488556325,0.641842186,-2.308909655,2.094826937,0.423836917,-0.574771583,2.150129318,1.239765763
1788509114602852782,sim,WALK,isaacgym,-0.004347020,-0.015835041,0.000585137,0.056823862,0.007177392,-0.998358420,0.079655968,0.064571385,-0.044361362,-0.121192984,-0.060639774,0.076060483,0.000813221,-0.004166728,0.002562060,0.040361735,0.000557553,-0.000473665,-0.002166745,0.020419110,-0.477552235,0.638223112,-2.318941593,2.086304426,0.413792104,-0.571759641,2.152993917,1.327147961
1788509114622872224,sim,WALK,isaacgym,-0.003481925,-0.018014338,0.000142649,0.055587387,0.007458167,-0.998425970,0.079890870,0.063006912,-0.043566773,-0.121043690,-0.060684030,0.075397561,0.000497716,-0.004574020,0.001833071,0.042341688,0.000277933,0.000297133,-0.001503660,0.023867981,-0.467571259,0.632247567,-2.331935406,1.989470124,0.406790704,-0.565246999,2.151215315,1.356262326
1788509114642849700,sim,WALK,isaacgym,-0.002429575,-0.018815905,-0.000454432,0.054251897,0.007671191,-0.998497814,0.080005974,0.061279033,-0.043076525,-0.120998204,-0.060395812,0.075011501,0.000152915,-0.005014508,0.000903826,0.042701647,-0.000014875,0.001296973,-0.000657565,0.026448599,-0.459994555,0.625972927,-2.342961788,1.816266894,0.403343946,-0.558165312,2.146553993,1.331005454
1788509114662929403,sim,WALK,isaacgym,-0.001151962,-0.019060079,-0.000990812,0.052882298,0.007802815,-0.998570267,0.079990722,0.059421961,-0.042942832,-0.121061727,-0.059756656,0.074946055,-0.000226662,-0.005274925,-0.000124501,0.041486752,-0.000329101,0.002208546,0.000251633,0.027955216,-0.455136061,0.618581176,-2.352232933,1.572806597,0.403337449,-0.550190568,2.137400627,1.252470255
1788509114683040595,sim,WALK,isaacgym,0.000268089,-0.019114403,-0.001351285,0.051424078,0.007838702,-0.998646143,0.079826482,0.057415833,-0.043201158,-0.121249691,-0.058778782,0.075225065,-0.000612933,-0.005249517,-0.001177761,0.038720107,-0.000638935,0.002906378,0.001164618,0.028354371,-0.452780187,0.611050010,-2.359249830,1.266455531,0.407273531,-0.540689945,2.123836279,1.125470996
1788509114702803931,sim,WALK,isaacgym,0.001512382,-0.018192915,-0.001569986,0.049917887,0.007768991,-0.998723108,0.079512611,0.055373986,-0.043880830,-0.121557087,-0.057490413,0.075876663,-0.000920675,-0.004968247,-0.002143581,0.034032729,-0.000867309,0.003535139,0.002029832,0.027598724,-0.453647137,0.602788568,-2.362764120,0.896473408,0.415247947,-0.528008044,2.105646133,0.947396755
1788509114722848450,sim,WALK,isaacgym,0.002212681,-0.016246377,-0.001795976,0.048666235,0.007638651,-0.998785887,0.079151548,0.053680305,-0.044778655,-0.121886790,-0.056133394,0.076730380,-0.001065972,-0.004469117,-0.002778685,0.028229836,-0.000950166,0.004017703,0.002651966,0.025797522,-0.458713412,0.595409334,-2.362518072,0.465696245,0.426828146,-0.513485909,2.084581852,0.716503263
1788509114742838513,sim,WALK,isaacgym,0.002833299,-0.013653073,-0.001945210,0.047590413,0.007462907,-0.998839055,0.078749172,0.052211915,-0.045860956,-0.122237906,-0.054646899,0.077765713,-0.001160260,-0.003637554,-0.003175354,0.021046492,-0.000995295,0.004191310,0.003043436,0.022736937,-0.466404378,0.592373729,-2.363759756,-0.005370641,0.439781308,-0.504085481,2.066736698,0.446405649
1788509114762894200,sim,WALK,isaacgym,0.003283542,-0.011087931,-0.001996997,0.046800841,0.007272589,-0.998877766,0.078371517,0.051215206,-0.046910951,-0.122556940,-0.053321292,0.078775594,-0.001194991,-0.002562995,-0.003352998,0.013414775,-0.000995818,0.004051297,0.003236103,0.018944630,-0.476048768,0.591239750,-2.364814520,-0.488345563,0.453308016,-0.498190075,2.053952694,0.153159782
1788509114782866607,sim,WALK,isaacgym,0.003645121,-0.008066517,-0.001953000,0.046117532,0.007028299,-0.998911295,0.077942356,0.050581236,-0.048130224,-0.122908324,-0.051939552,0.079960654,-0.001180530,-0.000972369,-0.003393900,0.003500642,-0.000949774,0.003569154,0.003322089,0.013578933,-0.486634612,0.591430426,-2.366106749,-0.955979943,0.466394663,-0.496510684,2.047156572,-0.151971310
1788509114802913607,sim,WALK,isaacgym,0.003669487,-0.005210885,-0.001895782,0.045643512,0.006769707,-0.998934853,0.077534556,0.050545593,-0.049334357,-0.123228654,-0.050787871,0.081153224,-0.001081072,0.000739047,-0.003277571,-0.006363462,-0.000827412,0.002827135,0.003290053,0.007549714,-0.499875426,0.591929138,-2.362532139,-1.371894717,0.479254723,-0.494515359,2.043748379,-0.450149894
1788509114823073685,sim,WALK,isaacgym,0.003526427,-0.001932088,-0.001883612,0.045386519,0.006517958,-0.998948237,0.077171698,0.051120018,-0.050474474,-0.123497441,-0.049912860,0.082315454,-0.000948995,0.002337039,-0.003059365,-0.015928832,-0.000681300,0.002087488,0.003156948,0.001346691,-0.514417052,0.592316747,-2.355948448,-1.716546655,0.491243005,-0.494442075,2.041652203,-0.729807377
1788509114842904033,sim,WALK,isaacgym,0.003384348,0.002404267,-0.001578755,0.045407372,0.006276257,-0.998948837,0.076856501,0.052180191,-0.051529596,-0.123715572,-0.049264778,0.083413610,-0.000817433,0.003446899,-0.002808125,-0.024436021,-0.000546601,0.001518264,0.002933954,-0.004792816,-0.529135525,0.593608439,-2.348033428,-1.974969625,0.502298057,-0.496551782,2.040835381,-0.979350507
1788509114862901304,sim,WALK,isaacgym,0.003435246,0.007235392,-0.000972219,0.045766543,0.006035676,-0.998933929,0.076575972,0.053552275,-0.052490125,-0.123899825,-0.048814585,0.084407339,-0.000748611,0.004138378,-0.002522196,-0.031562379,-0.000485281,0.000958786,0.002577440,-0.010848821,-0.543489277,0.597445369,-2.339591503,-2.139912844,0.512019396,-0.499544442,2.041606426,-1.188241839
1788509114882887989,sim,WALK,isaacgym,0.003395805,0.011906844,-0.000236026,0.046512670,0.005777485,-0.998900992,0.076309890,0.055218835,-0.053373525,-0.124069951,-0.048570623,0.085291455,-0.000657396,0.004636827,-0.002118102,-0.037388951,-0.000415827,0.000287003,0.002069389,-0.016733679,-0.556383252,0.603784740,-2.332155228,-2.207755089,0.520157695,-0.503407061,2.043809414,-1.343118429
1788509114903431307,sim,WALK,isaacgym,0.003295666,0.015173759,0.000505549,0.047563182,0.005522388,-0.998852966,0.076067947,0.057166298,-0.054109344,-0.124222524,-0.048637261,0.085980186,-0.000560224,0.005116919,-0.001561610,-0.041499692,-0.000354697,-0.000643831,0.001379173,-0.021973477,-0.567209899,0.612406611,-2.326609850,-2.173184156,0.526322007,-0.508694768,2.048288345,-1.429397225
1788509114922935998,sim,WALK,isaacgym,0.003197534,0.017237533,0.001130390,0.048744587,0.005285136,-0.998797293,0.075891428,0.058950444,-0.054549704,-0.124336198,-0.048990940,0.086335430,-0.000480501,0.005380861,-0.001047099,-0.043274382,-0.000314227,-0.001429035,0.000739289,-0.025311956,-0.574912786,0.621873975,-2.325452805,-2.039536715,0.530473709,-0.514859974,2.054031372,-1.440474987
1788509114943081943,sim,WALK,isaacgym,0.002913519,0.018815689,0.001530799,0.050050554,0.005058851,-0.998733874,0.075739674,0.060894360,-0.054826269,-0.124436744,-0.049622913,0.086480687,-0.000357406,0.005384443,-0.000514775,-0.043534061,-0.000236663,-0.002032157,0.000110832,-0.027653861,-0.579794586,0.630266368,-2.325524569,-1.833931446,0.532837749,-0.519968092,2.061175823,-1.392607689
1788509114962893973,sim,WALK,isaacgym,0.002385084,0.019928131,0.001622916,0.051453558,0.004861569,-0.998663555,0.075641036,0.062786435,-0.054912100,-0.124500871,-0.050428425,0.086410770,-0.000189117,0.005117311,0.000014870,-0.042025101,-0.000115521,-0.002411485,-0.000461436,-0.028751922,-0.582756639,0.637019455,-2.325115204,-1.567086220,0.533497572,-0.525860548,2.068839550,-1.293459058
1788509114982916599,sim,WALK,isaacgym,0.001613629,0.020266814,0.001519089,0.052910860,0.004711463,-0.998588125,0.075613022,0.064639707,-0.054794559,-0.124511085,-0.051395287,0.086124549,0.000039784,0.004662234,0.000582841,-0.038739401,0.000062547,-0.002684997,-0.001013427,-0.028678739,-0.583044589,0.643037975,-2.325676441,-1.245639682,0.532136977,-0.533835530,2.076958418,-1.143451810
1788509115002898564,sim,WALK,isaacgym,0.000658214,0.019494090,0.001371394,0.054351534,0.004624487,-0.998511154,0.075667426,0.066130628,-0.054506252,-0.124457039,-0.052341719,0.085698256,0.000273906,0.004147062,0.001088903,-0.034274974,0.000251721,-0.002901594,-0.001464847,-0.027535847,-0.580495417,0.648179948,-2.327594757,-0.875246823,0.528564513,-0.543302894,2.086314440,-0.944834888
1788509115022936155,sim,WALK,isaacgym,-0.000376840,0.017678171,0.001205981,0.055693456,0.004610678,-0.998437269,0.075813971,0.067504038,-0.054017851,-0.124327064,-0.053417091,0.085090230,0.000526776,0.003488759,0.001594190,-0.028168097,0.000459486,-0.003055921,-0.001883335,-0.025182509,-0.575845718,0.652499616,-2.329470158,-0.460782319,0.522763193,-0.551123023,2.094745159,-0.700465679
1788509115042901471,sim,WALK,isaacgym,-0.001417097,0.015247275,0.001017297,0.056879162,0.004672003,-0.998370138,0.076049998,0.068617051,-0.053357551,-0.124123089,-0.054523145,0.084345946,0.000771829,0.002676122,0.002047059,-0.020946309,0.000663171,-0.003060137,-0.002227159,-0.021787408,-0.569122374,0.654650509,-2.329798937,-0.016714551,0.515428603,-0.558473229,2.102679729,-0.424295843
